"PERMIT NUMBER","OWNER NAME","OPERATING NAME","STREET","CITY","STATE","ZIP","ZIP4","COUNTY"
"CA-W-15172","STERLING ALBERT","STERLING ALBERT WINERY","150 MASON CIR","CONCORD","CA",94520,1261,"CONTRA COSTA"
"CA-W-16717","CASEY LEE COBB","WINE MOSAIC","975 DETROIT AVE","CONCORD","CA",94518,2526,"CONTRA COSTA"
"CA-W-16964","TWCA PSYCHOLOGICAL SERVICES AND CONSULTING, INC","DEER HILL VINEYARDS","6 LOIS LN","LAFAYETTE","CA",94549,3057,"CONTRA COSTA"
"CA-W-15752","LAMORINDA WINERY, INC.","LAMORINDA WINERY","1901 HUNSAKER CANYON RD","LAFAYETTE","CA",94549,5731,"CONTRA COSTA"
"CA-W-16950","ALHAMBRA VALLEY WINE COMPANY, LLC","ALHAMBRA VALLEY WINE COMPANY","6140 B ALHAMBRA VALLEY RD","MARTINEZ","CA",94553,9662,"CONTRA COSTA"
"CA-W-2235","150 MORELLO AVENUE LIMITED PARTNERSHIP","CONRAD VIANO WINERY","150 MORELLO AVE","MARTINEZ","CA",94553,3522,"CONTRA COSTA"
"CA-W-16573","CLIMBING MONKEY'S, LLC","CLIMBING MONKEY'S WINERY","4950 JOHN MUIR RD","MARTINEZ","CA",94553,4532,"CONTRA COSTA"
"CA-W-16727","CAPTAIN VINEYARDS, LLC","CAPTAIN VINEYARDS","1969 JOSEPH DR","MORAGA","CA",94556,2712,"CONTRA COSTA"
"CA-W-17357","ANTHONY JOHN INZERILLO","VINCENZA RANCH & VINEYARD","500 RHEEM BLVD","MORAGA","CA",94556,2323,"CONTRA COSTA"
"CA-W-15407","PARKMON VINEYARDS LLC","PARKMON VINEYARDS","55 LAIRD DR","MORAGA","CA",94556,1406,"CONTRA COSTA"
"CA-W-16928","WEDL WINE CELLARS, LLC"," ","400 TATE LN","OAKLEY","CA",94561,3951,"CONTRA COSTA"
"CA-W-15539","SHADOWBROOK WINERY, LLC","SHADOWBROOK WINERY","3739 SHADOWBROOK CT","WALNUT CREEK","CA",94598,4685,"CONTRA COSTA"
"CA-W-20001","GREGORY S. & PAULA F. WILLIAMS","EDEN PLAINS VINEYARDS","2470 EDEN PLAINS RD","KNIGHTSEN","CA",94548,9800,"Contra Costa"
"CA-W-20419","ANTHONY DEVENUTA"," ","35 HANSON CT","MORAGA","CA",94556,1580,"Contra Costa"
"CA-W-20435","THOMAS ROWE MOREHOUSE","LAST ONE PICKED","2 DALEWOOD TER","ORINDA","CA",94563,1224,"Contra Costa"
"CA-W-17138","RANCHO OLIVO VINEYARDS LLC","NELLO OLIVO WINES","4331 RANCHO RD","CAMERON PARK","CA",95682,9636,"EL DORADO"
"CA-W-16256","GARNET SUN, LLC","BEEMERS WINERY","3500 CARSON RD","CAMINO","CA",95709,9330,"EL DORADO"
"CA-W-3533","WOFFORD WINES, LLC"," ","1900 HIDDEN VALLEY LN","CAMINO","CA",95709,9724,"EL DORADO"
"CA-W-3406","BOLSTER'S HILLTOP RANCH"," ","2000 LARSEN DR","CAMINO","CA",95709,9788,"EL DORADO"
"CA-W-3259","HILL-MAR LLC","ILLUMINARE ESTATE","3500 CARSON RD","CAMINO","CA",95709,0,"EL DORADO"
"CA-W-15208","FINDLETON ESTATE & WINERY IRREVOCABLE TRUST","FINDLETON ESTATE AND VINEYARD","3500 CARSON RD","CAMINO","CA",95709,9330,"EL DORADO"
"CA-W-3244","CRYSTAL BASIN CELLARS, INC.","CRYSTAL BASIN CELLARS","3550 CARSON RD","CAMINO","CA",95709,9330,"EL DORADO"
"CA-W-2896","ALBERT DI VITTORIO & SALLY DI VITTORIO","DI VITTORIO WINERY","3961 SEVEN RIDGES RD","CAMINO","CA",95709,9519,"EL DORADO"
"CA-W-3059","MADRONA VINEYARDS, L. P.","MADRONA VINEYARDS","2560 HIGH HILL RD","CAMINO","CA",95709,0,"EL DORADO"
"CA-W-2877","MICHAEL RALPH ADAMS","STONE'S THROW VINEYARD & WINERY","3541 N CANYON RD","CAMINO","CA",95709,9779,"EL DORADO"
"CA-W-3258","THOMAS O. BROWN"," ","2875 LARSEN DR","CAMINO","CA",95709,9790,"EL DORADO"
"CA-W-15199","RICHARD MARK AND GINA MARIE KILMER","POSTCARD VINEYARD","1000 AQUA HAVEN CT","EL DORADO HILLS","CA",95762,9768,"EL DORADO"
"CA-W-17180","OBSESSION WINE COMPANY","MELLOWOOD VINEYARD","2979 MELLOWOOD DR","FAIR PLAY","CA",95684,9602,"EL DORADO"
"CA-W-15563","MICHAEL DEAN IVERSON AND MELODIE KAY IVERSON","IVERSON WINERY","8061 PERRY CREEK RD","FAIR PLAY","CA",95684,9206,"EL DORADO"
"CA-W-16097","RAINBOW ORCHARDS, INC.","RAINBOW ORCHARDS","7380 VINEYARD VIEW DR","FAIR PLAY","CA",95684,9242,"EL DORADO"
"CA-W-3461","JOHN N. ALEXANDER","COLIBRI RIDGE WINERY & VINEYARD","6100 GRAY ROCK RD","FAIR PLAY","CA",95684,9289,"EL DORADO"
"CA-W-16419","MV/MILLER VINEYARDS, LLC","MV - MILLER VINEYARDS","7261 FAIR PLAY RNCH","FAIR PLAY","CA",95684,9537,"EL DORADO"
"CA-W-2273","OAKSTONE WINERY, INC.","OAKSTONE WINERY","6440 SLUG GULCH RD","FAIR PLAY","CA",95684,9345,"EL DORADO"
"CA-W-15856","CHARLES B. MITCHELL","WINERY BY THE CREEK","8085 PERRY CREEK RD","FAIR PLAY","CA",95684,9206,"EL DORADO"
"CA-W-1483","BRIAN J. & DIANA L. FITZPATRICK","FITZPATRICK WINERY","7740 FAIRPLAY RD","FAIR PLAY","CA",95684,0,"EL DORADO"
"CA-W-17161","PRATT VINEYARDS, LLC","DKCELLARS","7380 VINEYARD VIEW DR","FAIR PLAY","CA",95684,0,"EL DORADO"
"CA-W-15677","ZIN MAN, LLC","PERRY CREEK WINERY","7400 PERRY CREEK RD","FAIR PLAY","CA",95684,0,"EL DORADO"
"CA-W-17268","GROS VENTRE CELLARS LLC","GROS VENTRE CELLARS",,"FAIR PLAY","CA",95684,0,"EL DORADO"
"CA-W-15475","GOLD NOTE, LLC","GOLD NOTE","7600 FAIR PLAY RD","FAIR PLAY","CA",95684,0,"EL DORADO"
"CA-W-2701","CEDARVILLE VINEYARD & WINERY, LLC","CEDARVILLE VINEYARD & WINERY","6320 MARESTAIL RD","FAIR PLAY","CA",95684,0,"EL DORADO"
"CA-W-16733","SKINNER VINEYARDS, LLC"," ","8054 FAIRPLAY RD","FAIR PLAY","CA",95684,0,"EL DORADO"
"CA-W-16985","CHARLES B. MITCHELL","CHARLES B. MITCHELL VINEYARDS","8821 STONEY CREEK RD","FAIR PLAY","CA",95684,9231,"EL DORADO"
"CA-W-2784","JOHN D. AND SHEILA H. FEICHTNER","LE MULET ROUGE","16915 RED MULE RD","FIDDLETOWN","CA",95629,9711,"EL DORADO"
"CA-W-17601","BJ ROME","ROME VALLEY VINEYARDS","5869 TRAVERSE CREEK RD","GARDEN VALLEY","CA",95633,9427,"EL DORADO"
"CA-W-17229","JONATHAN L VERBITSKY & HONG JIE RUAN","GOLDEN LEAVES VINEYARD & WINERY","3625 OMO RANCH RD","MOUNT AUKUM","CA",95656,0,"EL DORADO"
"CA-W-15989","C.G. DI ARIE VINEYARD & WINERY, LLC","C.G. DI ARIE VINEYARD & WINERY","5200 DI ARIE RD","MOUNT AUKUM","CA",95656,589,"EL DORADO"
"CA-W-3089","JAMES ARTHUR BROWN","SIERRA OAKS ESTATES","3900 TAWANKA RD","MT AUKUM","CA",95656,0,"EL DORADO"
"CA-W-15869","VENEZIO VINEYARD & WINERY, JACK V. VENEZIO, VALENS P. VENEZIO & GINA M. VENEZIO, GENERAL PARTNERS"," ","5821 HIGHWAY 49","PILOT HILL","CA",95664,0,"EL DORADO"
"CA-W-15676","ALVAREZ VINEYARDS, LLC","MIRAFLORES","2260 JAMES HUTTON DRIVE","PLACERVILLE","CA",95667,0,"EL DORADO"
"CA-W-15888","HOLLY'S HILL VINEYARDS, LLC","HOLLY'S HILL VINEYARDS","3680 LEISURE LN","PLACERVILLE","CA",95667,8418,"EL DORADO"
"CA-W-15718","LAVA SPRINGS, INC.","LAVA CAP WINERY","2221 FRUITRIDGE RD","PLACERVILLE","CA",95667,3700,"EL DORADO"
"CA-W-3203","JODAR VINEYARDS & WINERY, INC.","JODAR VINEYARDS & WINERY","2393 GRAVEL RD","PLACERVILLE","CA",95667,9059,"EL DORADO"
"CA-W-15570","GEORGE CHARLES VISMAN","HIGH HILL RANCH","2901 HIGH HILL RD","PLACERVILLE","CA",95667,0,"EL DORADO"
"CA-W-1788","RAYMOND E. MCKAY AND BARBARA M. MCKAY","CHATEAU RODIN WINERY","4771 GREENHILLS RD","PLACERVILLE","CA",95667,9267,"EL DORADO"
"CA-W-1382","HENRY J. BATTJES","GOLD HILL VINEYARD","5660 VINEYARD LN","PLACERVILLE","CA",95667,9330,"EL DORADO"
"CA-W-17312","GRACE PATRIOT WINES INC.","GRACE PATRIOT WINES","2701 CARSON RD","PLACERVILLE","CA",95667,5115,"EL DORADO"
"CA-WS-15042","MARK JAY GENDRON","SIERRA FOOTHILLS WINE SERVICES","2850 COLD SPRINGS RD","PLACERVILLE","CA",95667,0,"EL DORADO"
"CA-W-17281","BJ ROME","ROME VALLEY VINEYARDS","5660 VINEYARD LN","PLACERVILLE","CA",95667,9330,"EL DORADO"
"CA-W-2409","SIERRA VISTA VINEYARDS & WINERY, LLC","SIERRA VISTA WINERY","4560 CABERNET WAY","PLACERVILLE","CA",95667,8410,"EL DORADO"
"CA-W-3644","DEBORAH ELISSAGARAY","URSA VINEYARDS","5001 DOLLHOUSE RD","PLACERVILLE","CA",95667,9517,"EL DORADO"
"CA-W-17166","BRIAN KENT, INC.","BUMGARNER WINES","120 JACQUIER CT","PLACERVILLE","CA",95667,5031,"EL DORADO"
"CA-W-3529","GUY HERRIOTT","FENTON HERRIOTT VINEYARDS","120 JACQUIER CT","PLACERVILLE","CA",95667,5031,"EL DORADO"
"CA-W-1182","BOEGER WINERY, INC.","BOEGER WINERY","1709 CARSON RD","PLACERVILLE","CA",95667,4906,"EL DORADO"
"CA-W-16077","ARTISAN PRODUCTS, INC.","ALZANTE WINES","5660 VINEYARD LN","PLACERVILLE","CA",95667,0,"EL DORADO"
"CA-W-15729","MARTIN A. BLAIR & EILEEN F. BLAIR","MAIS FICA WINERY","3395 KINCADE RD","PLACERVILLE","CA",95667,9238,"EL DORADO"
"CA-W-2382","EYJOLF S. BJORNSSON"," ","1921 STONECREST RD","PLACERVILLE","CA",95667,4969,"EL DORADO"
"CA-W-15193","HIGH VIEW VINEYARDS, LLC"," ","3720 HIGH VIEW DR","PLACERVILLE","CA",95667,0,"EL DORADO"
"CA-W-16413","ROBERT C. HALL AND KATHLEEN S. HALL","SLATE RIDGE VINEYARD","3701 GREENSTONE RD","PLACERVILLE","CA",95667,9701,"EL DORADO"
"CA-W-15902","TWISTED TWIG WINERY CORPORATION","TWISTED TWIG","120 JACQUIRE CT","PLACERVILLE","CA",95667,5031,"EL DORADO"
"CA-W-17447","NARROW GATE VINEYARDS, INC","NARROW GATE VINEYARDS","4282 PLEASANT VALLEY RD","PLACERVILLE","CA",95667,8426,"EL DORADO"
"CA-W-16722","AURIGA WINE CELLARS LLC","AURIGA WINE CELLARS","3160 NEWTOWN RD","PLACERVILLE","CA",95667,8368,"EL DORADO"
"CA-W-3498","GIRARD VINEYARDS, INC.","GIRARD'S","741 COLD SPRINGS RD","PLACERVILLE","CA",95667,9312,"EL DORADO"
"CA-W-15069","BLACKTHORN ENTERPRISES, INC.","STOVER OAKS VINEYARD & WINERY","5241 NASHVILLE TRL","PLACERVILLE","CA",95667,9183,"EL DORADO"
"CA-W-17454","MARK ANNIS","PETRA VINEYARD","2402 DEER VALLEY RD","RESCUE","CA",95672,9523,"EL DORADO"
"CA-W-3042","CHEVALIER WINERY, INC.","CHEVALIER WINERY","5720 FRENCH CREEK RD","SHINGLE SPRINGS","CA",95682,9723,"EL DORADO"
"CA-W-2149","WILLIAM L. THOMPSON AND JANNEKE THOMPSON (SOLE PROPRIETOR)","THOMPSON'S MINING CAMP WINERY","4801 ROCK BARN RD","SHINGLE SPRINGS","CA",95682,9496,"EL DORADO"
"CA-W-16977","CHATEAU DAVELL WINERY","CHATEAU DAVELL WINERY","5360 BIG CANYON RD","SHINGLE SPRINGS","CA",95682,7200,"EL DORADO"
"CA-W-3414","BECHARD VINEYARD & WINERY, LLC"," ","4244 ROOSTER CT","SOMERSET","CA",95684,0,"EL DORADO"
"CA-W-16886","GORDON F. PACK AND CHRISTINE A. PACK, TRUSTEES OF THE PACK FAMILY TRUST","GWINLLAN ESTATE","7060 FAIRPLAY RD","SOMERSET","CA",95684,9535,"EL DORADO"
"CA-W-1910","JOHN SCOTT MILLER & PAMELA SUE MILLER","SINGLE LEAF VINEYARDS & WINERY","7480 FAIRPLAY RD","SOMERSET","CA",95684,9539,"EL DORADO"
"CA-W-15722","ROSSI-MEDICH LLC","SALUTI CELLARS","7505 GRIZZLY FLAT RD","SOMERSET","CA",95684,0,"EL DORADO"
"CA-W-3317","WAYNE & BARBARA PROCISSI","PROCISSI CELLAR","7505 GRIZZLY FLAT RD","SOMERSET","CA",95684,0,"EL DORADO"
"CA-W-2639","ROBERT R. LAJOIE & MIREILLE B. LAJOIE","CHALET FLEUR-DE-LYS","7696 PERRY CREEK RD","SOMERSET","CA",95684,9531,"EL DORADO"
"CA-W-3160","LATCHAM GRANITE, INC.","GRANITE SPRINGS WINERY","5050 GRANITE SPRINGS RD","SOMERSET","CA",95684,0,"EL DORADO"
"CA-W-16059","WIN WIN INCORPORATED","MOUNT AUKUM WINERY","6781 TOWER RD","SOMERSET","CA",95684,0,"EL DORADO"
"CA-W-15992","NINE OAKS VINEYARD"," ","6261 BRINKWOOD LN","SOMERSET","CA",95684,9213,"EL DORADO"
"CA-W-15838","JAMES T. & ALANNA S. TAFF","WINDWALKER WINERY","7360 PERRY CREEK RD","SOMERSET","CA",95684,9207,"EL DORADO"
"CA-W-3159","LATCHAM GRANITE, INC.","LATCHAM VINEYARDS","2860 OMO RANCH RD","SOMERSET","CA",95684,9204,"EL DORADO"
"CA-W-15881","TOOGOOD ESTATE WINERY, INC.","TOOGOOD ESTATE WINERY","7280 FAIRPLAY RD","SOMERSET","CA",95684,9537,"EL DORADO"
"CA-W-3011","CANTIGA WINEWORKS, LLC","CANTIGA WINEWORKS","5980 MEYERS LN","SOMERSET","CA",95684,0,"EL DORADO"
"CA-W-17532","RUGIADA WINERY, LLC","RUGIADA WINERY","7351 FAIRPLAY RD","SOMERSET","CA",95684,0,"EL DORADO"
"CA-W-15843","GDP GROUP INC.","SHADOW RANCH","7050 FAIRPLAY RD","SOMERSET","CA",95684,9535,"EL DORADO"
"CA-W-2476","ROBERT VAN DER VIJVER & SHANNON N. VAN VIJVER","VAN DER VIJVER ESTATES","7451 FAIRPLAY RD","SOMERSET","CA",95684,9539,"EL DORADO"
"CA-W-16309","HENRY BECKMEYER & CAROLINE HOEL","LA CLARINE FARM","7721 SNOWBIRD LN","SOMERSET","CA",95684,0,"EL DORADO"
"CA-W-3409","BUSBY VINEYARD & WINERY, LLC","BUSBY VINEYARD & WINERY","6375 GRIZZLY FLAT RD","SOMERSET","CA",95684,9606,"EL DORADO"
"CA-W-20430","I.E. PARTNERS, LLC","THREE GRACES VINEYARDS","2120 FOUR SPRINGS TRL","PLACERVILLE","CA",95667,8881,"El Dorado"
"CA-W-20051","CHARLES BRET MANSFIELD","MANSFIELD FAMILY WINES","2501 CARSON RD","PLACERVILLE","CA",95667,5108,"El Dorado"
"CA-W-20037","CIELO VINEYARDS & WINERY LLC","CIELO ESTATE","3046 PONDEROSA RD","SHINGLE SPRINGS","CA",95682,9455,"El Dorado"
"CA-W-20371","ALL QA PRODUCTS, LLC","WHISPERHILL VINEYARD","3000 GOPHER HOLE RD","SOMERSET","CA",95684,0,"El Dorado"
"CA-W-20159","PALISSANDRO LLC","PALISSANDRO VINEYARDS AND WINERY","7449 FAIRPLAY RD","SOMERSET","CA",95684,9539,"El Dorado"
"CA-W-17316","OHSODUNNE, INC.","WATER2WINE","522 POLLASKY AVE","CLOVIS","CA",93612,1109,"FRESNO"
"CA-W-17559","GEMARGO WINE COMPANY, INC.","GEMARGO WINE COMPANY","2020 S GOLDEN STATE BLVD","FOWLER","CA",93625,0,"FRESNO"
"CA-W-1835","CRIBARI VINEYARDS, INC.","CRIBARI VINEYARDS","4180 W ALAMOS","FRESNO","CA",93722,0,"FRESNO"
"CA-W-309","VIE-DEL COMPANY"," ","11903 S CHESTNUT AVE","FRESNO","CA",93725,9618,"FRESNO"
"CA-W-15104","JOSEPH J. MILLA","MILLA VINEYARDS","7465 W MCKINLEY","FRESNO","CA",93722,9209,"FRESNO"
"CA-W-15390","MARIAN TRADING, LTD.","MARIAN FARMS","2305 N ROLINDA","FRESNO","CA",93722,0,"FRESNO"
"CA-W-16675","ERIC NORMAN ENGELMAN AND TINA LYNN ENGELMAN","LOMAC WINERY","2674 N WESTLAWN AVE","FRESNO","CA",93723,9629,"FRESNO"
"CA-W-2816","BRET KEVIN ENGELMAN","ENGELMANN CELLARS","3275 N ROLINDA AVE","FRESNO","CA",93722,9637,"FRESNO"
"CA-W-2730","FULL CIRCLE BREWING COMPANY LTD.","LOS CALIFORNIOS WINERY","6142 N SAN PABLO AVE","FRESNO","CA",93704,1750,"FRESNO"
"CA-W-564","E. & J. GALLO WINERY","E. & J. GALLO WINERY","5610 E OLIVE AVE","FRESNO","CA",93727,2707,"FRESNO"
"CA-W-1550","GOLDEN STATE VINTNERS"," ","7409 W CENTRAL AVE","FRESNO","CA",93706,9449,"FRESNO"
"CA-W-1574","A. NONINI WINERY, INC."," ","2640 N DICKENSON AVE","FRESNO","CA",93723,9644,"FRESNO"
"CA-W-2267","THE AGRICULTURAL FOUNDATION OF THE CA. STATE UNIV.FRESNO","FRESNO STATE VINEYARDS","2360 E BARSTOW AVE","FRESNO","CA",93740,0,"FRESNO"
"CA-W-17133","SUMNER PECK RANCH, INC.","SUMNER PECK RANCH","14439 N FRIANT RD","FRIANT","CA",93626,9740,"FRESNO"
"CA-W-17337","JEFFERY RICHARD YRIBARREN","YRIBARREN WINERY","12333 W NIELSEN AVE","KERMAN","CA",93630,0,"FRESNO"
"CA-W-1951","MODERN DEVELOPMENT CO., LP; G.A. BIANCHI AND D.J. RANSOM, GPS.","BIANCHI VINEYARDS","5806 N MODOC AVE","KERMAN","CA",93630,9526,"FRESNO"
"CA-W-15614","OSCAR RAMOS"," ","1665 SIMPSON","KINGSBURG","CA",93631,1111,"FRESNO"
"CA-W-397","VIE-DEL COMPANY"," ","13363 S INDIANOLA AVE","KINGSBURG","CA",93631,9268,"FRESNO"
"CA-W-17530","THOMAS M. RIFFEL","RIFFELHOF VINEYARDS","44011 DUNLAP RD","MIRAMONTE","CA",93641,9706,"FRESNO"
"CA-W-15128","O'NEILL BEVERAGES CO. LLC","O'NEILL VINTNERS & DISTILLERS","8418 S LAC JAC AVE","PARLIER","CA",93648,9708,"FRESNO"
"CA-W-16003","RONALD HENRY METZLER","METZLER FAMILY FARMS","1384 S FRANKWOOD AVE","SANGER","CA",93657,9581,"FRESNO"
"CA-W-3015","JAMES A. & DEBRA J. VAN HAUN","SEQUOIA VIEW VINEYARD & FARM","1384 S FRANKWOOD AVE","SANGER","CA",93657,9581,"FRESNO"
"CA-W-3407","GREGORY C. & VICKI L. PEASE","TIVY MOUNTAIN VINTNERS","2523 PEDERSON AVE","SANGER","CA",93657,9110,"FRESNO"
"CA-W-3375","E & J GALLO WINERY","MCCALL WINERIES & DISTILLERIES","1042 S MCCALL AVE","SANGER","CA",93657,9739,"FRESNO"
"CA-W-1889","NAPA VALLEY SPECIALTY WINES, INC.","NAPA VALLEY SPECIALTIES","1720 ACADEMY AVE","SANGER","CA",93657,3704,"FRESNO"
"CA-W-1850","GIBSON WINE COMPANY"," ","1720 ACADEMY AVE","SANGER","CA",93657,3704,"FRESNO"
"CA-W-2498","THE WINE GROUP LLC","FRANZIA/SANGER","2916 S REED AVE","SANGER","CA",93657,9526,"FRESNO"
"CA-W-20094","KENNETH & SHERYL MERCIER","ADRIAN JOSEPH'S VINEYARDS AND WINERY","33533 WOLVERINE LN","SQUAW VALLEY","CA",93675,9688,"Fresno"
"CA-W-20259","ROBERT JAMES & LYNN ANN KLOPE","BUTTERCUP VINEYARDS","32888 BUTTERCUP LN","SQUAW VALLEY","CA",93675,9017,"Fresno"
"CA-W-2320","MICHAEL C. LAWLEY"," ","7503 CUTTING AVE","ORLAND","CA",95963,9691,"GLENN"
"CA-W-3037","CURTIS & DAVID, INC.","CURTIS & DAVID WINEMAKERS","1800 Q ST","ARCATA","CA",95521,9502,"HUMBOLDT"
"CA-W-2506","ROBERT H. GOODMAN","ROBERT GOODMAN WINES","180 NATURE LN","ARCATA","CA",95521,9043,"HUMBOLDT"
"CA-W-1956","DARYL A. MASON","NATURE'S VINE","819 J ST","ARCATA","CA",95521,6131,"HUMBOLDT"
"CA-W-3158","TRINITY VALLEY VINEYARDS, LLC","TRINITY VALLEY VINEYARDS","1780 27TH ST","ARCATA","CA",95521,5004,"HUMBOLDT"
"CA-W-17168","GRATEFUL GROUNDS LLC","CALIFORNIA CUSTOM CELLARS","550 S G ST","ARCATA","CA",95521,2601,"HUMBOLDT"
"CA-W-2796","ED OLIVEIRA WINERY, LLC","ED OLIVEIRA WINERY","155 CENTER ST","ARCATA","CA",95521,6077,"HUMBOLDT"
"CA-W-16563","NICOLL BROTHERS ENTERPRISES, LLC","LEVENPENCE CELLARS","751 PORCUPINE LN","CARLOTTA","CA",95528,0,"HUMBOLDT"
"CA-W-15304","OLD GROWTH CELLARS, LLC","OLD GROWTH CELLARS","500 QUAIL VALLEY RD","EUREKA","CA",95503,9571,"HUMBOLDT"
"CA-W-3427","LINA CARRO & DONALD WATTENBARGER","VIOLET-GREEN WINERY","101 MISTY HILL RD","EUREKA","CA",95503,9718,"HUMBOLDT"
"CA-W-16554","MISHAEL TANSKI","ALTA CALIFORNIA WINERY","5666 CHRISTINE DR","EUREKA","CA",95503,7720,"HUMBOLDT"
"CA-W-16435","FRANCIS HAROLD BRAZIL & SHARON ANN BRAZIL","FROG ALLEY CELLARS","1436 AMBROSINI LN","FERNDALE","CA",95536,9772,"HUMBOLDT"
"CA-W-2389","FIELDBROOK WINERY, INC.","FIELDBROOK VALLEY WINERY","4241 FIELDBROOK RD","FIELDBROOK","CA",95519,8130,"HUMBOLDT"
"CA-W-3250","ALAN JAMES ESTRADA AND SANDRA LYN ESTRADA","ELK PRAIRIE VINEYARD","11544 DYERVILLE LOOP RD","MYERS FLAT","CA",95554,9502,"HUMBOLDT"
"CA-W-3412","RIVERBEND CELLARS LLC","RIVERBEND CELLARS","12990 AVENUE OF THE GIANTS","MYERS FLAT","CA",95554,0,"HUMBOLDT"
"CA-W-2860","NORMAN V. COATES","COATES VINEYARDS","3255 RED CAP RD","ORLEANS","CA",95556,0,"HUMBOLDT"
"CA-W-3468","CABOT VINEYARDS, INC.","CABOT VINEYARDS","209 FERRIS RANCH RD","ORLEANS","CA",95556,0,"HUMBOLDT"
"CA-W-15438","LOST COAST VINEYARDS, INC."," ","795 CONKLIN CREEK RD","PETROLIA","CA",95558,0,"HUMBOLDT"
"CA-W-15416","ED B. LEWIS AND ROSINA LEE LEWIS","ROSINA VINEYARD","751 SORENSON RD","REDCREST","CA",95569,0,"HUMBOLDT"
"CA-W-2306","MARGARET CAREY AND JOE COLLINS","BRICELAND VINEYARDS","5959 BRICELAND RD","REDWAY","CA",95560,9712,"HUMBOLDT"
"CA-W-15249","DONALD J. BREMM","MOONSTONE CROSSING","1000 MOONSTONE CROSS RD","TRINIDAD","CA",95570,9757,"HUMBOLDT"
"CA-W-2022","TASHA MCCORKLE & DANIEL A. DOHERTY","WHITETHORN WINERY","545 SHELTER COVE RD","WHITETHORN","CA",95589,8991,"HUMBOLDT"
"CA-W-3051","WINNETT VINEYARDS"," ","655 PEACH TREE LN","WILLOW CREEK","CA",95573,0,"HUMBOLDT"
"CA-W-15428","RAYMOND BRUCE NELSON","SENTINEL WINERY","2263 PATTERSON LN","WILLOW CREEK","CA",95573,0,"HUMBOLDT"
"CA-W-20083","MONUMENT MOUNTAIN VINEYARDS LLC","MONUMENT MOUNTAIN VINEYARDS","2330 MONUMENT RD","RIO DELL","CA",95562,1808,"Humboldt"
"CA-W-20437","BERGERON WINERY, INC"," ","380 PATRICKS POINT DR","TRINIDAD","CA",95570,0,"Humboldt"
"CA-W-1840","F. KORBEL & BROS., INC.","HECK CELLARS","15401 BEAR MOUNTAIN WINERY RD","DI GIORGIO","CA",93203,9743,"KERN"
"CA-W-413","GIUMARRA VINEYARDS CORPORATION","GIUMARRA VINEYARDS","11220 EDISON HWY","EDISON","CA",93220,0,"KERN"
"CA-W-3514","THE WINE GROUP LLC","FRANZIA/MCFARLAND","31795 WHISLER RD","MC FARLAND","CA",93250,9666,"KERN"
"CA-W-1627","ASV WINES, INC.","ASV WINES","31502 PETERSON RD","MC FARLAND","CA",93250,9605,"KERN"
"CA-W-20271","WILLOW SPRINGS COMPANY","WILLOW SPRINGS VILLAGE","3045 B 90TH ST W","ROSAMOND","CA",93560,7019,"KERN"
"CA-W-15034","DAVID ROBERT REYNOLDS","LEONA VALLEY WINERY","1200 ORANGE ST","ROSAMOND","CA",93560,0,"KERN"
"CA-W-17052","SANAM, LLC"," ","16725 DAM RD","CLEARLAKE","CA",95422,0,"LAKE"
"CA-W-16277","EYOB EMBAYE","LULA TEJ","14530 LAKESHORE DR","CLEARLAKE","CA",95422,8100,"LAKE"
"CA-W-2929","MONTE LAGO VINEYARDS & WINERY, INC.","MONTE LAGO VINEYARDS","11250 CERRITO DR","CLEARLAKE OAKS","CA",95423,0,"LAKE"
"CA-W-3583","SHANNON RIDGE, INC.","SHANNON RIDGE","320 MORINE RANCH RD","CLEARLAKE OAKS","CA",95423,0,"LAKE"
"CA-W-3445","KAREN D. NOGGLE & WILLIAM M. NOGGLE"," ","700 OLD LONG VALLEY RD","CLEARLAKE OAKS","CA",95423,9609,"LAKE"
"CA-W-15998","HIGH VALLEY ESTATE VINEYARDS LLC"," ","750 ROUND MOUNTAIN RD","CLEARLAKE OAKS","CA",95423,0,"LAKE"
"CA-W-3098","BRASSFIELD ESTATE WINERY LLC","BRASSFIELD ESTATE WINERY","10915 HIGH VALLEY RD","CLEARLAKE OAKS","CA",95423,8526,"LAKE"
"CA-W-15962","CLEARLAKE LAVA, INC.","CACHE CREEK VINEYARDS","250 NEW LONG VALLEY RD","CLEARLAKE OAKS","CA",95423,0,"LAKE"
"CA-W-7059","MOORE FAMILY VINEYARDS, INC.","MOORE FAMILY CELLARS","11990 BOTTLE ROCK RD","KELSEYVILLE","CA",95451,0,"LAKE"
"CA-W-17367","DONALD JAMES CARDER","SWEETWATER VINEYARDS & WINERY","9820 KELSEY CREEK DR","KELSEYVILLE","CA",95451,8035,"LAKE"
"CA-W-3064","SUNSET CELLARS, LLC"," ","2550 BIG VALLEY RD","KELSEYVILLE","CA",95451,0,"LAKE"
"CA-W-16452","JEFFREY SCOTT SMITH","DUSINBERRE","5625 GADDY LN","KELSEYVILLE","CA",95451,9129,"LAKE"
"CA-W-15930","ZOOM WINES, LLC","ZOOM WINES","2550 BIG VALLEY RD","KELSEYVILLE","CA",95451,0,"LAKE"
"CA-W-17553","BELL HILL VINEYARDS, LLC","BELL HILL VINEYARDS","2550 BIG VALLEY RD","KELSEYVILLE","CA",95451,9545,"LAKE"
